Id,IcdCodeSubBlockId,Code,Name
5C27AFEC-4985-47AA-B716-ED88FC8EE638,04D3B992-B9A7-4AD1-8875-A636A7515D74,"E12.1","Malnutrition-related diabetes mellitus: With ketoacidosis"
FD4DC7B5-1DE1-4DDE-81A0-29F073E10DDD,04D3B992-B9A7-4AD1-8875-A636A7515D74,"E12.2","Malnutrition-related diabetes mellitus: With renal complications"
7BACC18D-1C9A-4DCC-82E6-75FE47CC761E,04D3B992-B9A7-4AD1-8875-A636A7515D74,"E12.3","Malnutrition-related diabetes mellitus: With ophthalmic complications"
E6AF3A7C-1C26-42BA-9FC4-72454225265D,04D3B992-B9A7-4AD1-8875-A636A7515D74,"E12.4","Malnutrition-related diabetes mellitus: With neurological complications"
F1E770CB-6EAF-40E7-B955-FA5D63345532,04D3B992-B9A7-4AD1-8875-A636A7515D74,"E12.5","Malnutrition-related diabetes mellitus: With peripheral circulatory complications"
D98C23FC-5B3E-4C4C-92E9-94F6A9BCE4F1,04D3B992-B9A7-4AD1-8875-A636A7515D74,"E12.6","Malnutrition-related diabetes mellitus: With other specified complications"
AC8EC473-03DC-49B7-A630-A30D52540945,04D3B992-B9A7-4AD1-8875-A636A7515D74,"E12.7","Malnutrition-related diabetes mellitus: With multiple complications"
FD8393EB-9AFA-4E60-BD6D-D6CA946D16BE,04D3B992-B9A7-4AD1-8875-A636A7515D74,"E12.8","Malnutrition-related diabetes mellitus: With unspecified complications"
84038732-65FE-405F-AA8B-939E248B4777,04D3B992-B9A7-4AD1-8875-A636A7515D74,"E12.9","Malnutrition-related diabetes mellitus: Without complications"
48B0713D-0073-43FD-A4EB-2B87D5EB69B5,FB1DE7FD-4725-4451-957F-89EB019691D8,"E13.0","Other specified diabetes mellitus: With coma"
EA632FC6-A9B5-4FC0-9E0F-A63CFDCF209B,FB1DE7FD-4725-4451-957F-89EB019691D8,"E13.1","Other specified diabetes mellitus: With ketoacidosis"
0ED65752-2E5D-4AA9-9232-D4EC43617B61,FB1DE7FD-4725-4451-957F-89EB019691D8,"E13.2","Other specified diabetes mellitus: With renal complications"
4300F4B6-DA0D-4547-A64A-691A8610AE9C,FB1DE7FD-4725-4451-957F-89EB019691D8,"E13.3","Other specified diabetes mellitus: With ophthalmic complications"
697078CC-F0E2-4F88-8BBE-DD98286395D0,FB1DE7FD-4725-4451-957F-89EB019691D8,"E13.4","Other specified diabetes mellitus: With neurological complications"
A2F79CC6-F973-4D7F-90FD-88DD764C4F14,FB1DE7FD-4725-4451-957F-89EB019691D8,"E13.5","Other specified diabetes mellitus: With peripheral circulatory complications"
04982E2B-7DAC-43B2-8C94-FB0664ACE921,FB1DE7FD-4725-4451-957F-89EB019691D8,"E13.6","Other specified diabetes mellitus: With other specified complications"
87CE9820-563C-4181-81A9-CEB6F71050BE,FB1DE7FD-4725-4451-957F-89EB019691D8,"E13.7","Other specified diabetes mellitus: With multiple complications"
F4EBD52D-ACD3-4DDD-922E-586DF2595ABD,FB1DE7FD-4725-4451-957F-89EB019691D8,"E13.8","Other specified diabetes mellitus: With unspecified complications"
F69C9F42-45E9-4395-B696-20C989ECFE29,FB1DE7FD-4725-4451-957F-89EB019691D8,"E13.9","Other specified diabetes mellitus: Without complications"
7345E2DB-C337-40D2-8B07-1383D7149692,E5D6FC12-4409-4AC6-AB21-3A6EFCFA05B0,"E20.0","Idiopathic hypoparathyroidism"
F1909323-1136-4068-BA60-467074209B94,E5D6FC12-4409-4AC6-AB21-3A6EFCFA05B0,"E20.1","Pseudohypoparathyroidism"
6166538B-7A0F-47ED-BC2C-5F75F50C3C3F,E5D6FC12-4409-4AC6-AB21-3A6EFCFA05B0,"E20.8","Other hypoparathyroidism"
9DBB2784-0EED-4DF9-B0C6-3ED9A728177D,E5D6FC12-4409-4AC6-AB21-3A6EFCFA05B0,"E20.9","Hypoparathyroidism, unspecified"
EC13409D-968C-4FBA-9C22-7A7B650FAD0B,3AFCD132-B38C-4694-9C6E-4658687CA152,"E21.0","Primary hyperparathyroidism"
4E149EE0-DEC1-4662-A36E-8790DF78CBDC,3AFCD132-B38C-4694-9C6E-4658687CA152,"E21.1","Secondary hyperparathyroidism, not elsewhere classified"
E3C84CFB-A42A-4D9A-907E-F2E6E9B4FCA6,3AFCD132-B38C-4694-9C6E-4658687CA152,"E21.2","Other hyperparathyroidism"
4AF931DD-BB0D-461C-A9B0-2FCA16355077,3AFCD132-B38C-4694-9C6E-4658687CA152,"E21.3","Hyperparathyroidism, unspecified"
7EBD2B59-3FB7-4D79-A48F-C137276B4FF2,3AFCD132-B38C-4694-9C6E-4658687CA152,"E21.4","Other specified disorders of parathyroid gland"
0B742511-7527-43CC-BF37-33ED82A6C7BB,3AFCD132-B38C-4694-9C6E-4658687CA152,"E21.5","Disorder of parathyroid gland, unspecified"
40BFAB62-94DF-4C32-B129-8E303C4B64C0,85B096DB-DA5F-4771-B7C4-EB07AF20CB3F,"E22.0","Acromegaly and pituitary gigantism"
3C864BF2-D5D0-4C85-8E2D-CCF3374CA0DB,85B096DB-DA5F-4771-B7C4-EB07AF20CB3F,"E22.1","Hyperprolactinaemia"
F266A824-F4E0-401D-AC59-2A4B784B44E5,85B096DB-DA5F-4771-B7C4-EB07AF20CB3F,"E22.2","Syndrome of inappropriate secretion of antidiuretic hormone"
3A08469F-054F-4E41-878D-744D3D0E81DC,85B096DB-DA5F-4771-B7C4-EB07AF20CB3F,"E22.8","Other hyperfunction of pituitary gland"
CC753A8F-85E8-4354-A514-183F3C93B30C,85B096DB-DA5F-4771-B7C4-EB07AF20CB3F,"E22.9","Hyperfunction of pituitary gland, unspecified"
AB8ECDEC-DD6D-43A7-AD16-B1AD58A1B016,1BB29A52-A497-4089-98C6-1877CE5A6465,"E23.0","Hypopituitarism"
45A72F23-1E10-4E7C-BE88-91DAEC9B3FF8,1BB29A52-A497-4089-98C6-1877CE5A6465,"E23.1","Drug-induced hypopituitarism"
300878EB-1CDD-4948-ADFD-936615176EBF,1BB29A52-A497-4089-98C6-1877CE5A6465,"E23.2","Diabetes insipidus"
D5B71BD9-431B-4B4B-8F76-9CE1E827DD9F,1BB29A52-A497-4089-98C6-1877CE5A6465,"E23.3","Hypothalamic dysfunction, not elsewhere classified"
599CEEC9-6CC3-4D0C-B5C4-47553F2944D3,1BB29A52-A497-4089-98C6-1877CE5A6465,"E23.6","Other disorders of pituitary gland"
6EBCF3B2-29B7-4437-9998-064BA86070EC,1BB29A52-A497-4089-98C6-1877CE5A6465,"E23.7","Disorder of pituitary gland, unspecified"
F1088850-304E-4428-89B3-CFD65A4B3E30,D1A5FB2D-55E9-403B-BD08-2DE88E3C747A,"E24.0","Pituitary-dependent Cushing's disease"
9FF9EB6C-6F6B-4429-BFAB-2BA1DD29DF16,D1A5FB2D-55E9-403B-BD08-2DE88E3C747A,"E24.1","Nelson's syndrome"
6C15BDC2-EB24-4139-AE99-3A16B8FD3FE4,D1A5FB2D-55E9-403B-BD08-2DE88E3C747A,"E24.2","Drug-induced Cushing's syndrome"
47AA5A8C-C10F-4259-A8D1-27E193DF39DF,D1A5FB2D-55E9-403B-BD08-2DE88E3C747A,"E24.3","Ectopic ACTH syndrome"
5CC7BF0B-8AEA-4BE3-85B8-41ADF13DC5E0,D1A5FB2D-55E9-403B-BD08-2DE88E3C747A,"E24.4","Alcohol-induced pseudo-Cushing's syndrome"
95E18897-3ECE-4B7A-87B2-E603D7FD9567,D1A5FB2D-55E9-403B-BD08-2DE88E3C747A,"E24.8","Other Cushing's syndrome"
DB0CFB3B-3CEC-4057-993E-AB3DE19A3FF0,D1A5FB2D-55E9-403B-BD08-2DE88E3C747A,"E24.9","Cushing's syndrome, unspecified"
D77A9ECB-9469-469F-A57C-379A3C86C0E2,E7692C97-74CD-4E4F-863E-DD91ED2917AC,"E25.0","Congenital adrenogenital disorders associated with enzyme deficiency"
C0BBE816-AD85-486E-B7C7-1133A8BA8C28,E7692C97-74CD-4E4F-863E-DD91ED2917AC,"E25.8","Other adrenogenital disorders"
EDCA9D1F-B06F-484E-9C58-A314F096AA42,E7692C97-74CD-4E4F-863E-DD91ED2917AC,"E25.9","Adrenogenital disorder, unspecified"
7DD0AC6D-76EE-4579-BDC1-FF2EAFC63937,FA844302-B7DD-4E41-A586-187EB90BBFD4,"E26.0","Primary hyperaldosteronism"
DBAC2FF3-4C14-4509-806A-2BF6E102AA9E,FA844302-B7DD-4E41-A586-187EB90BBFD4,"E26.1","Secondary hyperaldosteronism"
04C54D34-EC9E-4336-A894-1ADAD3BF21DC,FA844302-B7DD-4E41-A586-187EB90BBFD4,"E26.8","Other hyperaldosteronism"
E135D7E7-8E1D-4D4D-A58B-B8AA245257A0,FA844302-B7DD-4E41-A586-187EB90BBFD4,"E26.9","Hyperaldosteronism, unspecified"
C2D728C9-0262-4730-AE56-F224F697851D,313BD200-A6B8-45B0-851E-B8923B285E51,"E27.0","Other adrenocortical overactivity"
8CEDFE53-DD90-49CE-8BAC-1432FCEEAB81,313BD200-A6B8-45B0-851E-B8923B285E51,"E27.1","Primary adrenocortical insufficiency"
4203AC49-CB34-4935-AE0B-402170689651,313BD200-A6B8-45B0-851E-B8923B285E51,"E27.2","Addisonian crisis"
77C81426-630A-4C52-928A-60FEF9BAA18F,313BD200-A6B8-45B0-851E-B8923B285E51,"E27.3","Drug-induced adrenocortical insufficiency"
F84FA88A-9C5E-49D9-9EF6-9C5706907819,313BD200-A6B8-45B0-851E-B8923B285E51,"E27.4","Other and unspecified adrenocortical insufficiency"
F1531D17-BECC-4144-8025-6C45561BEDC0,313BD200-A6B8-45B0-851E-B8923B285E51,"E27.5","Adrenomedullary hyperfunction"
69745220-31CF-44B9-9262-8392CA64CA4E,313BD200-A6B8-45B0-851E-B8923B285E51,"E27.8","Other specified disorders of adrenal gland"
C3938480-C414-4C40-A319-2B7EC1F82EB4,313BD200-A6B8-45B0-851E-B8923B285E51,"E27.9","Disorder of adrenal gland, unspecified"
F07CDAD3-E9DC-4D39-A002-9DD6449703D3,2C8678EF-4542-47F1-992A-E0D547EBBA9F,"E28.0","Ovarian dysfunction: Estrogen excess"
647224D3-6B5B-4C54-86E8-94D078162599,2C8678EF-4542-47F1-992A-E0D547EBBA9F,"E28.1","Ovarian dysfunction: Androgen excess"
8E4B15FF-293C-4F32-B8DD-F4400CEB881F,2C8678EF-4542-47F1-992A-E0D547EBBA9F,"E28.2","Polycystic ovarian syndrome"
4494A1B5-C711-467E-8366-CC5A57292F2C,2C8678EF-4542-47F1-992A-E0D547EBBA9F,"E28.3","Primary ovarian failure"
C915E4FC-CDCF-415A-9E82-B500A3F780C6,2C8678EF-4542-47F1-992A-E0D547EBBA9F,"E28.8","Other ovarian dysfunction"
8EFD4901-D0B5-4687-AEDF-E57D417B0537,2C8678EF-4542-47F1-992A-E0D547EBBA9F,"E28.9","Ovarian dysfunction, unspecified"
707BF843-9615-4CF1-814F-DE1E01B182E1,5A4890DC-B653-4FCF-9825-880D49F041D1,"E29.0","Testicular hyperfunction"
ED92964A-08FC-421D-959C-64D165917E9A,5A4890DC-B653-4FCF-9825-880D49F041D1,"E29.1","Testicular hypofunction"
72F7CB54-77BA-401E-839B-2807E27DFBAD,5A4890DC-B653-4FCF-9825-880D49F041D1,"E29.8","Other testicular dysfunction"
E7BF032B-5C81-449F-BA44-19939EDAD7FA,5A4890DC-B653-4FCF-9825-880D49F041D1,"E29.9","Testicular dysfunction, unspecified"
7BA0E79C-6ADB-442F-814C-014BA82FF7A9,B05BEADB-0930-4F44-9B5A-4766F4711B1E,"E30.0","Delayed puberty"
63160E23-ADB7-4FDA-B3B5-43CB723749DC,B05BEADB-0930-4F44-9B5A-4766F4711B1E,"E30.1","Precocious puberty"
1E23C837-6D42-4A55-84ED-01B7F86F3E7B,B05BEADB-0930-4F44-9B5A-4766F4711B1E,"E30.8","Other disorders of puberty"
1751F46D-343D-4191-AD6F-B746FB08F0D2,B05BEADB-0930-4F44-9B5A-4766F4711B1E,"E30.9","Disorder of puberty, unspecified"
3BCBA9E6-EC6C-41F0-B48F-A5E7334A9371,699D97A2-CB3F-4858-B916-A70446FA54FD,"E31.0","Autoimmune polyglandular failure"
851B8CA9-5A18-46AC-B63A-6D79C141231B,699D97A2-CB3F-4858-B916-A70446FA54FD,"E31.1","Polyglandular hyperfunction"
B91517A1-26B5-410A-8683-1109F67EA5A7,699D97A2-CB3F-4858-B916-A70446FA54FD,"E31.8","Other polyglandular dysfunction"
6D2A9BDF-D9A5-4517-9CAF-A8B53638A179,699D97A2-CB3F-4858-B916-A70446FA54FD,"E31.9","Polyglandular dysfunction, unspecified"
A8E133F8-FC89-4BD7-B538-BEF270CCCCB7,AC06D90A-66DE-4560-8A33-8D06EF6CC12A,"E32.0","Persistent hyperplasia of thymus"
99E16E26-DBC7-4C6D-B0E2-CE83940207A0,AC06D90A-66DE-4560-8A33-8D06EF6CC12A,"E32.1","Abscess of thymus"
61F47A42-4745-4D5D-B520-3D2B33C428A8,AC06D90A-66DE-4560-8A33-8D06EF6CC12A,"E32.8","Other diseases of thymus"
B3998C68-5E44-40C3-BCD0-072D0A21CDF8,AC06D90A-66DE-4560-8A33-8D06EF6CC12A,"E32.9","Disease of thymus, unspecified"
67E4C676-210F-4589-AB59-029C8C27C768,3C6879F2-9B75-4DD2-88CC-241A26AF29CF,"E34.0","Carcinoid syndrome"
0DBA087B-65FB-454A-B9BE-4E4CD9888382,3C6879F2-9B75-4DD2-88CC-241A26AF29CF,"E34.1","Other hypersecretion of intestinal hormones"
AF9DD070-82AA-4287-B684-F3B842B9E0F4,3C6879F2-9B75-4DD2-88CC-241A26AF29CF,"E34.2","Ectopic hormone secretion, not elsewhere classified"
38069402-1C6D-4059-9255-BAB9FDC8CC30,3C6879F2-9B75-4DD2-88CC-241A26AF29CF,"E34.3","Short stature, not elsewhere classified"
49AD6207-2325-4F62-BDD0-B929D0D3C7B4,3C6879F2-9B75-4DD2-88CC-241A26AF29CF,"E34.4","Constitutional tall stature"
23FA05A6-8F48-4D4D-8CCC-4C48498E481B,3C6879F2-9B75-4DD2-88CC-241A26AF29CF,"E34.5","Androgen resistance syndrome"
AE71BC14-7ABE-4503-8635-CE1EC06FFEEE,3C6879F2-9B75-4DD2-88CC-241A26AF29CF,"E34.8","Other specified endocrine disorders"
C5AA255A-F3D2-41C2-8059-7D9F00F463A5,3C6879F2-9B75-4DD2-88CC-241A26AF29CF,"E34.9","Endocrine disorder, unspecified"
C4EC4A1B-97D8-4B3E-B6AB-2DB0ABA8660C,5611D543-5D9F-4590-A7DD-5C818582A439,"E44.0","Moderate protein-energy malnutrition"
E7E3B33C-FCCE-43E4-9216-F0E4CE715C89,5611D543-5D9F-4590-A7DD-5C818582A439,"E44.1","Mild protein-energy malnutrition"
53E284A7-97C7-47E2-9A15-89F96FD78936,6B846373-01D6-4CD0-8E7A-62BEFA6BF65D,"E50.0","Vitamin A deficiency with conjunctival xerosis"
4C888598-0832-43A2-97F0-86D5798092CF,6B846373-01D6-4CD0-8E7A-62BEFA6BF65D,"E50.1","Vitamin A deficiency with Bitot's spot and conjunctival xerosis"
641629DB-DE77-4D0A-9CAA-6A09E1C71FD3,6B846373-01D6-4CD0-8E7A-62BEFA6BF65D,"E50.2","Vitamin A deficiency with corneal xerosis"
C8186C40-FBBF-4B53-B251-9FE1E92808F6,6B846373-01D6-4CD0-8E7A-62BEFA6BF65D,"E50.3","Vitamin A deficiency with corneal ulceration and xerosis"
6EC5D1CC-F259-44EF-8794-A51E3D0F334E,6B846373-01D6-4CD0-8E7A-62BEFA6BF65D,"E50.4","Vitamin A deficiency with keratomalacia"
657AEF9B-A587-411C-B86C-B07F6FD7DAF9,6B846373-01D6-4CD0-8E7A-62BEFA6BF65D,"E50.5","Vitamin A deficiency with night blindness"
68B01E50-28C6-4465-8A71-0E3B2C55F070,6B846373-01D6-4CD0-8E7A-62BEFA6BF65D,"E50.6","Vitamin A deficiency with xerophthalmic scars of cornea"
0EB01BAB-87BD-4455-939F-CE06C4C01EE3,6B846373-01D6-4CD0-8E7A-62BEFA6BF65D,"E50.7","Other ocular manifestations of vitamin A deficiency"
422C52C9-2293-438A-869D-D8DDEE3F30B3,6B846373-01D6-4CD0-8E7A-62BEFA6BF65D,"E50.8","Other manifestations of vitamin A deficiency"
08C9DD9D-0978-4D52-ACFC-60857B608F1A,6B846373-01D6-4CD0-8E7A-62BEFA6BF65D,"E50.9","Vitamin A deficiency, unspecified"
C326FAC9-0A08-4440-92CE-0848C3A1986E,21A9C1EB-77DE-463C-B075-1420D7018A85,"E51.1","Beriberi"
E959A0FD-6255-4150-87EE-05FD9DE4C8C2,21A9C1EB-77DE-463C-B075-1420D7018A85,"E51.2","Wernicke's encephalopathy"
EBD91D20-DC73-4AEF-9E3F-71572F8BA95A,21A9C1EB-77DE-463C-B075-1420D7018A85,"E51.8","Other manifestations of thiamine deficiency"
CF07CD41-B99C-461D-B02D-D44CA319BECC,21A9C1EB-77DE-463C-B075-1420D7018A85,"E51.9","Thiamine deficiency, unspecified"
8F2BCF07-B61A-43C3-84AB-9C46B36EB9B1,51340A49-BAA8-4359-8B40-F444FEA19D32,"E53.0","Riboflavin deficiency"
31E869E0-025F-41F6-9E9C-54174100D1E4,51340A49-BAA8-4359-8B40-F444FEA19D32,"E53.1","Pyridoxine deficiency"
B63043B0-DEF0-4F59-9C7E-CF1F705F906E,51340A49-BAA8-4359-8B40-F444FEA19D32,"E53.8","Deficiency of other specified B group vitamins"
E266D184-14A1-466E-8064-994203C61220,51340A49-BAA8-4359-8B40-F444FEA19D32,"E53.9","Vitamin B deficiency, unspecified"
07B1EC57-97BE-4ECB-8C36-BF5C329B3876,C8A6ADFB-74D7-4C3F-A937-8991D6513A6C,"E55.0","Rickets, active"
80F1A0C7-7B96-4769-A772-40FE14FBD0B5,C8A6ADFB-74D7-4C3F-A937-8991D6513A6C,"E55.9","Vitamin D deficiency, unspecified"
ED03FAFF-7D20-4DB0-B1E9-2E23C1C4907F,D0585DCD-46E6-467B-B568-5D180D45FEF3,"E56.0","Deficiency of vitamin E"
20618541-07D9-496E-8E8F-3B7EC1CD5DAF,D0585DCD-46E6-467B-B568-5D180D45FEF3,"E56.1","Deficiency of vitamin K"
DF97F552-5325-488D-B31B-5DB0C97F0A33,D0585DCD-46E6-467B-B568-5D180D45FEF3,"E56.8","Deficiency of other vitamins"
D61EE02F-390E-4B97-BFB0-3F331CC7A695,D0585DCD-46E6-467B-B568-5D180D45FEF3,"E56.9","Vitamin deficiency, unspecified"
9CE300AE-4A8D-49F5-BCD1-ACEE117AA74E,741F265E-7686-4929-8EEE-06538295A174,"E61.0","Copper deficiency"
B9AEAD18-1CDD-4442-BD7D-F0B7357B01E7,741F265E-7686-4929-8EEE-06538295A174,"E61.1","Iron deficiency"
06A9CE1F-D708-4919-8F45-4C2303E9425C,741F265E-7686-4929-8EEE-06538295A174,"E61.2","Magnesium deficiency"
66EDBB6B-D891-40BE-A29D-94405C266EA7,741F265E-7686-4929-8EEE-06538295A174,"E61.3","Manganese deficiency"
BB0F9A58-0220-4E47-A52E-83B4BF2E708F,741F265E-7686-4929-8EEE-06538295A174,"E61.4","Chromium deficiency"
6638D652-E7DF-46F7-BDFF-510CE496CAAA,741F265E-7686-4929-8EEE-06538295A174,"E61.5","Molybdenum deficiency"
8B40FDB5-B07E-4DE4-AD2F-1EA05119F1C0,741F265E-7686-4929-8EEE-06538295A174,"E61.6","Vanadium deficiency"
626DD00D-2ED2-46D0-B6A3-F649CEBC89AE,741F265E-7686-4929-8EEE-06538295A174,"E61.7","Deficiency of multiple nutrient elements"
E4F45892-7715-4BBE-A69A-2BFD506E7507,741F265E-7686-4929-8EEE-06538295A174,"E61.8","Deficiency of other specified nutrient elements"
56111F13-96E4-49B9-9BE3-62E8299799CA,741F265E-7686-4929-8EEE-06538295A174,"E61.9","Deficiency of nutrient element, unspecified"
A6E9021F-5A72-4168-9F1D-C1273C2C1E03,0184463E-995F-4BED-A46F-E9EEBDDEAE30,"E63.0","Essential fatty acid [EFA] deficiency"
679F54CF-6F4A-49F5-8260-E7C1BA0C39A7,0184463E-995F-4BED-A46F-E9EEBDDEAE30,"E63.1","Imbalance of constituents of food intake"
983E5409-9E90-4FFD-8A48-FD3491E4EE68,0184463E-995F-4BED-A46F-E9EEBDDEAE30,"E63.8","Other specified nutritional deficiencies"
8B2977B1-FAEF-47DD-9FD9-DB02CFBEC656,0184463E-995F-4BED-A46F-E9EEBDDEAE30,"E63.9","Nutritional deficiency, unspecified"
ED9045CC-0668-4E95-912C-9738788B0927,F4CD439A-FF03-469D-AB3C-FB646E247F8C,"E66.0","Obesity due to excess calories"
38E5C7A8-A4AE-42CE-AC4C-D465264EAF70,F4CD439A-FF03-469D-AB3C-FB646E247F8C,"E66.1","Drug-induced obesity"
87DCE6F2-0FFF-414C-97FC-E89B7D060B0E,F4CD439A-FF03-469D-AB3C-FB646E247F8C,"E66.2","Extreme obesity with alveolar hypoventilation"
5E737FF8-64EE-468D-A1FB-7819FDE37B81,F4CD439A-FF03-469D-AB3C-FB646E247F8C,"E66.8","Other obesity"
A705B257-0AB9-47CB-AC39-7BB161D3F071,F4CD439A-FF03-469D-AB3C-FB646E247F8C,"E66.9","Obesity, unspecified"
9EEB1EA0-F2CF-4CD3-9940-D243FCE3575F,B353CEDA-1447-48BF-A8F9-9E3A68696B38,"E67.0","Hypervitaminosis A"
05BB4640-071A-4EA0-95A0-060F7A3BF321,B353CEDA-1447-48BF-A8F9-9E3A68696B38,"E67.1","Hypercarotenaemia"
2AC0FF71-E931-4D1F-A314-C11149CC0399,B353CEDA-1447-48BF-A8F9-9E3A68696B38,"E67.2","Megavitamin-B6 syndrome"
CA1BBFBA-D376-483F-8F4A-F579167F5315,B353CEDA-1447-48BF-A8F9-9E3A68696B38,"E67.3","Hypervitaminosis D"
EF6BABBB-E5C2-4F27-82E9-2876D39F3C51,B353CEDA-1447-48BF-A8F9-9E3A68696B38,"E67.8","Other specified hyperalimentation"
7A356233-615B-4097-A2B8-3B9ED9EC42C4,302EA68B-2870-426E-97F4-6F48A237DFA5,"E70.0","Classical phenylketonuria"
59CE4F29-8794-4B7D-B77C-55E100AAAE00,302EA68B-2870-426E-97F4-6F48A237DFA5,"E70.1","Other hyperphenylalaninaemias"
66E60BF5-535A-476E-ACB7-4A6A85CC7213,302EA68B-2870-426E-97F4-6F48A237DFA5,"E70.2","Disorders of tyrosine metabolism"
4B3D9C73-18AF-46B2-95AA-E3C4B296BF98,302EA68B-2870-426E-97F4-6F48A237DFA5,"E70.3","Albinism"
91D132A1-1062-4527-8D4C-2303AA541367,302EA68B-2870-426E-97F4-6F48A237DFA5,"E70.8","Other disorders of aromatic amino-acid metabolism"
DC96AB6B-3151-4292-9911-C55866DDCF9A,302EA68B-2870-426E-97F4-6F48A237DFA5,"E70.9","Disorder of aromatic amino-acid metabolism, unspecified"
856B7829-1559-4B9A-B633-D576EC26826E,CE1EB8C3-9A9E-4F62-9256-B10E230F9600,"E71.0","Maple-syrup-urine disease"
58CFCDE9-2A5A-4365-9FB5-7180A7D4CA13,CE1EB8C3-9A9E-4F62-9256-B10E230F9600,"E71.1","Other disorders of branched-chain amino-acid metabolism"
954CD530-6113-4E39-8F5E-32BE8C2C52E4,CE1EB8C3-9A9E-4F62-9256-B10E230F9600,"E71.2","Disorder of branched-chain amino-acid metabolism, unspecified"
36A42BD8-6589-4BA0-92F5-963DCB65E240,CE1EB8C3-9A9E-4F62-9256-B10E230F9600,"E71.3","Disorders of fatty-acid metabolism"
DFFA600E-B574-4154-B780-96C0D6BF1033,035063DB-0B89-4C54-8666-3E5D0B72A115,"E72.0","Disorders of amino-acid transport"
9B913C4C-EC6A-496A-8D22-6AB3D5E3CD76,035063DB-0B89-4C54-8666-3E5D0B72A115,"E72.1","Disorders of sulfur-bearing amino-acid metabolism"
812398FF-6B63-4286-AA56-F826C5227318,035063DB-0B89-4C54-8666-3E5D0B72A115,"E72.2","Disorders of urea cycle metabolism"
1CBC9C11-D282-417F-B4A5-D5BA185E048A,035063DB-0B89-4C54-8666-3E5D0B72A115,"E72.3","Disorders of lysine and hydroxylysine metabolism"
A90FE078-EF91-4A0E-A366-27C7B1CC571E,035063DB-0B89-4C54-8666-3E5D0B72A115,"E72.4","Disorders of ornithine metabolism"
7E1FCA3E-12F6-4AA1-8CAD-221876844417,035063DB-0B89-4C54-8666-3E5D0B72A115,"E72.5","Disorders of glycine metabolism"
6714E15F-DBBB-42EC-BF94-A0AB60C18F90,035063DB-0B89-4C54-8666-3E5D0B72A115,"E72.8","Other specified disorders of amino-acid metabolism"
3C01F2C2-3119-4C06-A603-30C2C3AECE0A,035063DB-0B89-4C54-8666-3E5D0B72A115,"E72.9","Disorder of amino-acid metabolism, unspecified"
D6C7E130-D14D-46E5-86C9-05C90173CC32,ED3B4558-B72D-496B-842D-955D84770F42,"E73.0","Congenital lactase deficiency"
624A05AE-BA8E-4FAD-983D-4BE51F467963,ED3B4558-B72D-496B-842D-955D84770F42,"E73.1","Secondary lactase deficiency"
41B17B26-2B83-498F-9652-78A1658E4A70,ED3B4558-B72D-496B-842D-955D84770F42,"E73.8","Other lactose intolerance"
88AF2EA8-6FEC-4FDA-93AF-3BDC5895819C,ED3B4558-B72D-496B-842D-955D84770F42,"E73.9","Lactose intolerance, unspecified"
2A8B85E1-3D67-4924-924C-4ECCB93225A1,66203CFA-76F6-4513-A8DC-60CB7C670F0C,"E74.0","Glycogen storage disease"
63C3B95F-AE81-4F90-A81F-F3333FF381BF,66203CFA-76F6-4513-A8DC-60CB7C670F0C,"E74.1","Disorders of fructose metabolism"
496EEAAE-EA05-44AB-9DE1-0C96D3C4A857,66203CFA-76F6-4513-A8DC-60CB7C670F0C,"E74.2","Disorders of galactose metabolism"
0D832E76-7B4A-41C4-BD67-F7AE1ABAD2D4,66203CFA-76F6-4513-A8DC-60CB7C670F0C,"E74.3","Other disorders of intestinal carbohydrate absorption"
AEBDE76C-C5B7-41DC-ABDB-F91F93AFA324,66203CFA-76F6-4513-A8DC-60CB7C670F0C,"E74.4","Disorders of pyruvate metabolism and gluconeogenesis"
666EC274-65C9-46B2-A23C-3E6E3FADD043,66203CFA-76F6-4513-A8DC-60CB7C670F0C,"E74.8","Other specified disorders of carbohydrate metabolism"
3F2C201B-E0D5-4CA7-8174-1353A6CFAE53,66203CFA-76F6-4513-A8DC-60CB7C670F0C,"E74.9","Disorder of carbohydrate metabolism, unspecified"
FADBB24E-FB98-4554-9D57-A0E79015D58D,EF4155BE-15DA-4E49-9237-16E4D482C1BE,"E75.0","GM2 gangliosidosis"
A5BF1A8D-A5DB-42EC-88E4-2170DFCE213B,EF4155BE-15DA-4E49-9237-16E4D482C1BE,"E75.1","Other gangliosidosis"
847C00D5-75EF-4271-AF29-27BBE1F3B850,EF4155BE-15DA-4E49-9237-16E4D482C1BE,"E75.2","Other sphingolipidosis"
C7646A3A-4D20-44C3-8B08-A43831D93778,EF4155BE-15DA-4E49-9237-16E4D482C1BE,"E75.3","Sphingolipidosis, unspecified"
B2746123-C408-4587-9F24-3CCC988468F8,EF4155BE-15DA-4E49-9237-16E4D482C1BE,"E75.4","Neuronal ceroid lipofuscinosis"
1576290E-0A1A-4C68-B50C-3612AA67FFE9,EF4155BE-15DA-4E49-9237-16E4D482C1BE,"E75.5","Other lipid storage disorders"
EF6F3D03-74B9-4BC5-A9E8-D10DC0CB8DA3,EF4155BE-15DA-4E49-9237-16E4D482C1BE,"E75.6","Lipid storage disorder, unspecified"
96DC2248-445C-4D44-89B2-7BF4DF022E90,C9FB40FE-3B9C-4DA4-B152-DB4DC9B8EF7D,"E76.0","Mucopolysaccharidosis, type I"
