Id,IcdCodeBlockId,Code,Name
C181C2A5-9806-4A4C-8A78-342CCE52D5CE,4CF9B9C6-14D8-4228-A04F-36D92F1C7618,N12,"Tubulo-interstitial nephritis, not specified as acute or chronic"
B79024BA-BF52-466D-83E4-BDB6AE2D5E1B,4CF9B9C6-14D8-4228-A04F-36D92F1C7618,N13,"Obstructive and reflux uropathy"
D7D04092-A828-43FD-B6CD-33784E8664E1,4CF9B9C6-14D8-4228-A04F-36D92F1C7618,N14,"Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions"
458E1754-B17E-4B54-B1D6-F3BC4AD6C844,4CF9B9C6-14D8-4228-A04F-36D92F1C7618,N15,"Other renal tubulo-interstitial diseases"
DBC804AF-6B91-4A1B-B630-5140BF6F34E9,4CF9B9C6-14D8-4228-A04F-36D92F1C7618,N16,"Renal tubulo-interstitial disorders in diseases classified elsewhere"
9E9BC261-614D-4993-B24E-670EFC7C059A,FB731079-7164-4FD5-8152-35D4FF77AC88,N17,"Acute renal failure"
6C4AACAF-7FFD-4626-900E-DFCDF782D6A3,FB731079-7164-4FD5-8152-35D4FF77AC88,N18,"Chronic renal failure"
2FB7E154-5B35-47D9-A3D2-2905DD25D9C9,FB731079-7164-4FD5-8152-35D4FF77AC88,N19,"Unspecified renal failure"
D456E5BE-2220-4674-A988-C0AAE8A98620,82552B67-4536-4FD1-8158-4AA05EDBFB9F,N20,"Calculus of kidney and ureter"
9A0D01AA-84F2-4D42-BC88-5CCBAEB21F40,82552B67-4536-4FD1-8158-4AA05EDBFB9F,N21,"Calculus of lower urinary tract"
B5E45D4E-9D53-4D26-8A34-E7AD4E40D225,82552B67-4536-4FD1-8158-4AA05EDBFB9F,N22,"Calculus of urinary tract in diseases classified elsewhere"
0FF1F014-1D13-49ED-A2BE-59944D1397F0,82552B67-4536-4FD1-8158-4AA05EDBFB9F,N23,"Unspecified renal colic"
AE88F8C1-7676-422B-99E2-D75081A8E253,25A43F14-C9C1-4ED0-9503-2D3DE96E196F,N25,"Disorders resulting from impaired renal tubular function"
2969B46C-D563-40C4-8268-AF492E19DE21,25A43F14-C9C1-4ED0-9503-2D3DE96E196F,N26,"Unspecified contracted kidney"
3D7C73C7-56F5-420F-9334-C159297021A6,25A43F14-C9C1-4ED0-9503-2D3DE96E196F,N27,"Small kidney of unknown cause"
451DDF1F-21CD-40F1-89B1-FA7F501DFEB1,25A43F14-C9C1-4ED0-9503-2D3DE96E196F,N28,"Other disorders of kidney and ureter, not elsewhere classified"
F10DB7A7-375F-435D-A04B-D2D74128C910,25A43F14-C9C1-4ED0-9503-2D3DE96E196F,N29,"Other disorders of kidney and ureter in diseases classified elsewhere"
04894466-D1D5-4CC9-BD29-149C92697834,6407C2D1-384E-490A-A574-68AA0E8218A5,N30,"Cystitis"
B18C7C62-FBE2-4D2F-83E1-354ABEE7DDB3,6407C2D1-384E-490A-A574-68AA0E8218A5,N31,"Neuromuscular dysfunction of bladder, not elsewhere classified"
3DA30C8D-5C15-41FE-A9A0-9C0B1C5D0727,6407C2D1-384E-490A-A574-68AA0E8218A5,N32,"Other disorders of bladder"
8802DB50-B03F-4350-9B8A-9F7DFE9641CF,6407C2D1-384E-490A-A574-68AA0E8218A5,N33,"Bladder disorders in diseases classified elsewhere"
1BEA9949-33A7-4C9B-B669-F8E1E6C159B4,6407C2D1-384E-490A-A574-68AA0E8218A5,N34,"Urethritis and urethral syndrome"
8F4FF519-30B0-489E-986B-5941F0312E07,6407C2D1-384E-490A-A574-68AA0E8218A5,N35,"Urethral stricture"
CB3F05F0-31C1-4162-B48F-0644D37C8B70,6407C2D1-384E-490A-A574-68AA0E8218A5,N36,"Other disorders of urethra"
33DE5390-849E-4D48-B7D4-867BB8891296,6407C2D1-384E-490A-A574-68AA0E8218A5,N37,"Urethral disorders in diseases classified elsewhere"
20221895-3427-4B8D-AA86-1A44D35F2D02,6407C2D1-384E-490A-A574-68AA0E8218A5,N39,"Other disorders of urinary system"
4E00C553-96D3-4FAB-82D8-1040BCB5C489,E78C17F0-F200-4C17-9219-81A9CF73CAF7,N40,"Hyperplasia of prostate"
5855392B-CDCB-4D84-A01E-00B791307B4B,E78C17F0-F200-4C17-9219-81A9CF73CAF7,N41,"Inflammatory diseases of prostate"
9F0C1194-D991-451F-835A-E2BF5672F19D,E78C17F0-F200-4C17-9219-81A9CF73CAF7,N42,"Other disorders of prostate"
F8DA1713-1886-4C6C-A462-E622763FFDC1,E78C17F0-F200-4C17-9219-81A9CF73CAF7,N43,"Hydrocele and spermatocele"
D6C33E0F-0A19-40E3-9B08-80747A5208D3,E78C17F0-F200-4C17-9219-81A9CF73CAF7,N44,"Torsion of testis"
67EFB8B0-AC5E-41F6-98F3-CE7369FA0599,E78C17F0-F200-4C17-9219-81A9CF73CAF7,N45,"Orchitis and epididymitis"
0B6274DD-15AD-45AB-A7F7-CD1A7B544C9D,E78C17F0-F200-4C17-9219-81A9CF73CAF7,N46,"Male infertility"
ABA92046-7260-4B1C-A2D8-254D864EBBDB,E78C17F0-F200-4C17-9219-81A9CF73CAF7,N47,"Redundant prepuce, phimosis and paraphimosis"
3B409D28-550B-47FF-BB9C-81E7DEA030BF,E78C17F0-F200-4C17-9219-81A9CF73CAF7,N48,"Other disorders of penis"
329181C2-5D3B-4E27-BC86-541B7BF419DC,E78C17F0-F200-4C17-9219-81A9CF73CAF7,N49,"Inflammatory disorders of male genital organs, not elsewhere classified"
80D8F617-F238-46FC-91BE-6F635D716642,E78C17F0-F200-4C17-9219-81A9CF73CAF7,N50,"Other disorders of male genital organs"
4F0D965E-F70F-4079-A76A-EE26E966023D,E78C17F0-F200-4C17-9219-81A9CF73CAF7,N51,"Disorders of male genital organs in diseases classified elsewhere"
BA7CAC66-5FF9-4528-A647-DC6F166B7BB9,A6C6BDA3-D32C-4150-8D70-EA57BC43E5F3,N60,"Benign mammary dysplasia"
D1D67A8A-1149-4710-86F3-FCDE72431DA0,A6C6BDA3-D32C-4150-8D70-EA57BC43E5F3,N61,"Inflammatory disorders of breast"
7BFBD344-6891-4149-927A-E0F3AA8DF912,A6C6BDA3-D32C-4150-8D70-EA57BC43E5F3,N62,"Hypertrophy of breast"
FDE13634-7CC3-4B91-A3EE-82ABF1E33275,A6C6BDA3-D32C-4150-8D70-EA57BC43E5F3,N63,"Unspecified lump in breast"
7F0D76DE-30C4-445B-9B7C-C4047A709DEC,A6C6BDA3-D32C-4150-8D70-EA57BC43E5F3,N64,"Other disorders of breast"
6A62E01A-6229-43F7-B794-63659012478F,351581D1-25A9-4E9E-BE04-213447638C9B,N70,"Salpingitis and oophoritis"
D3B88B1B-5223-42DD-AD9A-A6CE2571E9F4,351581D1-25A9-4E9E-BE04-213447638C9B,N71,"Inflammatory disease of uterus, except cervix"
CEBA73C2-AF94-482B-8718-3AE6822C772D,351581D1-25A9-4E9E-BE04-213447638C9B,N72,"Inflammatory disease of cervix uteri"
43C69735-5712-465D-A861-D139FF618E0E,351581D1-25A9-4E9E-BE04-213447638C9B,N73,"Other female pelvic inflammatory diseases"
115A84BA-5813-4A00-884B-01C5EAEF49F1,351581D1-25A9-4E9E-BE04-213447638C9B,N74,"Female pelvic inflammatory disorders in diseases classified elsewhere"
13A0E51B-5CA7-48CB-A4EB-C9898BCC8BD7,351581D1-25A9-4E9E-BE04-213447638C9B,N75,"Diseases of Bartholin's gland"
CA4008D6-6445-4383-B7FC-FD29F299BDAF,351581D1-25A9-4E9E-BE04-213447638C9B,N76,"Other inflammation of vagina and vulva"
55F50289-B019-403D-AE50-0391A762DA67,351581D1-25A9-4E9E-BE04-213447638C9B,N77,"Vulvovaginal ulceration and inflammation in diseases classified elsewhere"
CFF615AF-AEB9-40D1-9FE6-56E886BEA46C,12C0E760-406E-465A-9E0A-91C4C117D59E,N80,"Endometriosis"
D84078DA-8B5C-4251-AF95-5BE4CAF4B3DD,12C0E760-406E-465A-9E0A-91C4C117D59E,N81,"Female genital prolapse"
04153EC8-FC18-4A89-9B72-CA923B9EBB27,12C0E760-406E-465A-9E0A-91C4C117D59E,N82,"Fistulae involving female genital tract"
1993EA87-2E81-4194-83C9-396FE91186FB,12C0E760-406E-465A-9E0A-91C4C117D59E,N83,"Noninflammatory disorders of ovary, fallopian tube and broad ligament"
BAA7D340-2C7E-40E5-9FDA-D3692D70807D,12C0E760-406E-465A-9E0A-91C4C117D59E,N84,"Polyp of female genital tract"
93E37256-1EE6-45DD-A60C-371F890174AB,12C0E760-406E-465A-9E0A-91C4C117D59E,N85,"Other noninflammatory disorders of uterus, except cervix"
215E9F10-ADB3-4522-BAF9-1B001C965327,12C0E760-406E-465A-9E0A-91C4C117D59E,N86,"Erosion and ectropion of cervix uteri"
23031F5D-C8CF-4B4F-972F-7E506BE88215,12C0E760-406E-465A-9E0A-91C4C117D59E,N87,"Dysplasia of cervix uteri"
9807851F-AB9E-4A0C-8656-38A850676AE6,12C0E760-406E-465A-9E0A-91C4C117D59E,N88,"Other noninflammatory disorders of cervix uteri"
B9E119C9-1BFE-44F0-9ED5-217F160678B7,12C0E760-406E-465A-9E0A-91C4C117D59E,N89,"Other noninflammatory disorders of vagina"
B5D72852-25D5-4089-BFFE-1C9F23F97285,12C0E760-406E-465A-9E0A-91C4C117D59E,N90,"Other noninflammatory disorders of vulva and perineum"
E5EF897B-2F59-4655-9884-A173B01CE624,12C0E760-406E-465A-9E0A-91C4C117D59E,N91,"Absent, scanty and rare menstruation"
6130C568-7B97-4358-B2B5-A0B4754481AA,12C0E760-406E-465A-9E0A-91C4C117D59E,N92,"Excessive, frequent and irregular menstruation"
67607C12-0BB8-42F7-8A8E-B26B0A59D854,12C0E760-406E-465A-9E0A-91C4C117D59E,N93,"Other abnormal uterine and vaginal bleeding"
98DEA23A-850F-45B9-9019-92D8C481E05A,12C0E760-406E-465A-9E0A-91C4C117D59E,N94,"Pain and other conditions associated with female genital organs and menstrual cycle"
FFE58D2E-66F6-46C9-9BDA-A453861E5D3F,12C0E760-406E-465A-9E0A-91C4C117D59E,N95,"Menopausal and other perimenopausal disorders"
E406A4FD-3404-427C-811C-443461943AB1,12C0E760-406E-465A-9E0A-91C4C117D59E,N96,"Habitual aborter"
785C87EF-5E54-47ED-A437-331A2C7A1C97,12C0E760-406E-465A-9E0A-91C4C117D59E,N97,"Female infertility"
65D5AEA9-094A-4F36-B157-91AEE85D5A81,12C0E760-406E-465A-9E0A-91C4C117D59E,N98,"Complications associated with artificial fertilization"
331D4DD2-D284-4D34-BFA7-CCAD84F08515,2F3BCC0C-AB5C-46C1-9276-C9777E30433A,N99,"Postprocedural disorders of genitourinary system, not elsewhere classified"
53575734-9EE1-4865-B802-8A63FF5AA56A,A9DB160E-1FA8-400C-8BBB-1A7111613DCB,O00,"Ectopic pregnancy"
E72AAC31-3D6E-4D74-AFCB-DFF0C644EBB0,A9DB160E-1FA8-400C-8BBB-1A7111613DCB,O01,"Hydatidiform mole"
2927F96F-351F-41E7-B8FE-7A3B07FA0357,A9DB160E-1FA8-400C-8BBB-1A7111613DCB,O02,"Other abnormal products of conception"
CCE686C9-262B-4B4B-8654-C57C5E89D516,A9DB160E-1FA8-400C-8BBB-1A7111613DCB,O03,"Spontaneous abortion"
A2A02E62-1629-464E-A167-17DA50E2A53F,A9DB160E-1FA8-400C-8BBB-1A7111613DCB,O04,"Medical abortion"
EDA09DB3-A633-4B1A-BA59-098AD227B87E,A9DB160E-1FA8-400C-8BBB-1A7111613DCB,O05,"Other abortion"
8B5136D6-4A42-4BCF-9F7D-A49C8DE35515,A9DB160E-1FA8-400C-8BBB-1A7111613DCB,O06,"Unspecified abortion"
6775904B-EA6E-41BC-8A18-79F6686400A3,A9DB160E-1FA8-400C-8BBB-1A7111613DCB,O07,"Failed attempted abortion"
D5106030-2688-4148-BBAF-F21E783E4D16,A9DB160E-1FA8-400C-8BBB-1A7111613DCB,O08,"Complications following abortion and ectopic and molar pregnancy"
3FB47422-3F9C-46FA-BC77-596EF39E0650,796A578A-0DEF-4F66-A20A-2FF366FC330D,O10,"Pre-existing hypertension complicating pregnancy, childbirth and the puerperium"
30D9F75D-F2DA-4E3E-BC33-6556FC8438FF,796A578A-0DEF-4F66-A20A-2FF366FC330D,O11,"Pre-existing hypertensive disorder with superimposed proteinuria"
F6C6269F-DEDB-4548-A4B6-1D0F15B78C76,796A578A-0DEF-4F66-A20A-2FF366FC330D,O12,"Gestational [pregnancy-induced] oedema and proteinuria without hypertension"
B1F6F055-CF3F-4BFB-A0E9-4A6E7471179F,796A578A-0DEF-4F66-A20A-2FF366FC330D,O13,"Gestational [pregnancy-induced] hypertension without significant proteinuria"
AE03E2D0-8F86-4764-BF9B-22A1AECA18B3,796A578A-0DEF-4F66-A20A-2FF366FC330D,O14,"Gestational [pregnancy-induced] hypertension with significant proteinuria"
E195693F-52B1-4B11-B8DE-2DD01969E2CF,796A578A-0DEF-4F66-A20A-2FF366FC330D,O15,"Eclampsia"
0B56F834-9611-4179-8B96-91220ACFFF4D,796A578A-0DEF-4F66-A20A-2FF366FC330D,O16,"Unspecified maternal hypertension"
865EA522-4EAC-4068-A998-0142CDD90654,A3632CDF-517C-48CB-8024-C0E25769855C,O20,"Haemorrhage in early pregnancy"
B28995B7-87FE-47E0-859E-88A987CAB86F,A3632CDF-517C-48CB-8024-C0E25769855C,O21,"Excessive vomiting in pregnancy"
DC4BB961-8DFF-4396-B4AE-179F3E5607AC,A3632CDF-517C-48CB-8024-C0E25769855C,O22,"Venous complications in pregnancy"
314C92AF-E21B-41B5-A70F-A10AFBEEE483,A3632CDF-517C-48CB-8024-C0E25769855C,O23,"Infections of genitourinary tract in pregnancy"
C8758F0F-10EE-4C2A-B3BE-AEE885667FD2,A3632CDF-517C-48CB-8024-C0E25769855C,O24,"Diabetes mellitus in pregnancy"
EAD7FB85-3542-4D51-85ED-35816975D14A,A3632CDF-517C-48CB-8024-C0E25769855C,O25,"Malnutrition in pregnancy"
058593DA-354B-419D-AEE5-37E5844F2457,A3632CDF-517C-48CB-8024-C0E25769855C,O26,"Maternal care for other conditions predominantly related to pregnancy"
80BAF65C-5106-4A95-B778-5746EE5F2948,A3632CDF-517C-48CB-8024-C0E25769855C,O28,"Abnormal findings on antenatal screening of mother"
BEA70A4B-B772-48CB-A7C5-67A96E81DF7D,A3632CDF-517C-48CB-8024-C0E25769855C,O29,"Complications of anaesthesia during pregnancy"
7992589A-5425-480F-9803-DED9DC41F0A0,60A6740A-06EB-414C-B189-B471E49523F9,O30,"Multiple gestation"
C9F37E4C-4196-4603-ACDD-93CAFD21DAF2,60A6740A-06EB-414C-B189-B471E49523F9,O31,"Complications specific to multiple gestation"
DA148CA7-32C9-4268-BDF1-18E74CEF0C13,60A6740A-06EB-414C-B189-B471E49523F9,O32,"Maternal care for known or suspected malpresentation of fetus"
CAD69386-9356-4D61-8A78-C7E95B4F4AB8,60A6740A-06EB-414C-B189-B471E49523F9,O33,"Maternal care for known or suspected disproportion"
122D3B58-06CD-4E5C-ACF1-30D229354AC5,60A6740A-06EB-414C-B189-B471E49523F9,O34,"Maternal care for known or suspected abnormality of pelvic organs"
9A6B23BC-F7AF-4664-9414-F7CA6B85FAF4,60A6740A-06EB-414C-B189-B471E49523F9,O35,"Maternal care for known or suspected fetal abnormality and damage"
5A878D30-F441-42A8-B238-A9A39B84A561,60A6740A-06EB-414C-B189-B471E49523F9,O36,"Maternal care for other known or suspected fetal problems"
199BDCF6-8D71-47BB-815C-C75EFB73016C,60A6740A-06EB-414C-B189-B471E49523F9,O40,"Polyhydramnios"
F07A38E7-9938-4C7C-922F-E607A5220490,60A6740A-06EB-414C-B189-B471E49523F9,O41,"Other disorders of amniotic fluid and membranes"
FA0BE266-5F52-45EE-B1A9-419116FEC4B8,60A6740A-06EB-414C-B189-B471E49523F9,O42,"Premature rupture of membranes"
6FFA6136-12D2-4F93-8066-E903E9348A79,60A6740A-06EB-414C-B189-B471E49523F9,O43,"Placental disorders"
171F6742-B78B-42D1-9CD2-45CB08831EAF,60A6740A-06EB-414C-B189-B471E49523F9,O44,"Placenta praevia"
F953F808-65AC-453D-AC87-498B8F35F063,60A6740A-06EB-414C-B189-B471E49523F9,O45,"Premature separation of placenta [abruptio placentae]"
2D0F9D57-9254-4C06-9734-A43889C8C927,60A6740A-06EB-414C-B189-B471E49523F9,O46,"Antepartum haemorrhage, not elsewhere classified"
1435F236-E3A9-40BF-83CF-B3F26D5E88C7,60A6740A-06EB-414C-B189-B471E49523F9,O47,"False labour"
60225903-92AA-40D4-BB40-B7DD3B5B7CBE,60A6740A-06EB-414C-B189-B471E49523F9,O48,"Prolonged pregnancy"
C1F697F2-FF41-47EE-8110-674F68118C63,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O60,"Preterm labour"
47D20467-58CE-43A4-9E6B-8F2AD725D146,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O61,"Failed induction of labour"
C3E9EDAE-0188-4AEF-8D4A-42EE125E7DA8,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O62,"Abnormalities of forces of labour"
0C1286BA-FC04-4817-A86D-6D9AAB7A6CCA,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O63,"Long labour"
18E46378-DEB4-423E-AB08-F3986EA8D477,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O64,"Obstructed labour due to malposition and malpresentation of fetus"
F2D8BC04-9124-48FE-9B1C-C616A37E7760,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O65,"Obstructed labour due to maternal pelvic abnormality"
E1B1AC4B-804C-43C6-967E-6D84D06382B6,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O66,"Other obstructed labour"
B4D44EAF-59E9-46E2-A671-EF46F67D3B38,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O67,"Labour and delivery complicated by intrapartum haemorrhage, not elsewhere classified"
6A495CE4-845D-4286-BF69-8828D59ACCDE,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O68,"Labour and delivery complicated by fetal stress [distress]"
29C5A75C-54DF-4813-AF18-532A46F3A98E,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O69,"Labour and delivery complicated by umbilical cord complications"
39DD5E7A-1F61-4379-B93E-9F0D667BA065,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O70,"Perineal laceration during delivery"
1C02A63B-C077-4EA7-B6B5-5565E1550CF5,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O71,"Other obstetric trauma"
33CDCE0F-DE72-40C6-BA67-06AB5780BB08,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O72,"Postpartum haemorrhage"
4063EEAE-092F-43C8-972E-51EB5181D594,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O73,"Retained placenta and membranes, without haemorrhage"
0C5638C9-A037-4FB5-8B13-DEFCFEC5E3F0,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O74,"Complications of anaesthesia during labour and delivery"
BA84B64E-44BD-43DC-80E4-2B6710B129E6,84ABDDF8-C8CF-492F-B29E-08A9C855C98B,O75,"Other complications of labour and delivery, not elsewhere classified"
A923F506-406D-48B6-98C8-C700FA28145D,DA9F7C5E-D733-40D8-9779-B1D3722BBD5C,O80,"Single spontaneous delivery"
5AB22E74-D476-484F-AA2E-6F4A6C392F82,DA9F7C5E-D733-40D8-9779-B1D3722BBD5C,O81,"Single delivery by forceps and vacuum extractor"
99B9CC51-49D9-408E-A1D3-664218EF2FFE,DA9F7C5E-D733-40D8-9779-B1D3722BBD5C,O82,"Single delivery by caesarean section"
717A6F23-86D9-4946-AC98-6809B1CC9171,DA9F7C5E-D733-40D8-9779-B1D3722BBD5C,O83,"Other assisted single delivery"
9AE7833F-34AA-4C40-ADA7-E3B44DD12CDD,DA9F7C5E-D733-40D8-9779-B1D3722BBD5C,O84,"Multiple delivery"
69B6DD97-733E-4A03-83EE-C707ADEB6457,9E2BFCAD-1C61-416C-9038-F0C8CC4AC44D,O85,"Puerperal sepsis"
68732A8D-0FDC-4846-A0E7-798B1ABDEA67,9E2BFCAD-1C61-416C-9038-F0C8CC4AC44D,O86,"Other puerperal infections"
E8DD412B-E136-42D4-9A8A-E57B9F3F1E2B,9E2BFCAD-1C61-416C-9038-F0C8CC4AC44D,O87,"Venous complications in the puerperium"
77D4CB5A-C99B-47E2-805D-EB107869BBE2,9E2BFCAD-1C61-416C-9038-F0C8CC4AC44D,O88,"Obstetric embolism"
409FF34E-30C8-4243-8EAE-F5C94575A5F2,9E2BFCAD-1C61-416C-9038-F0C8CC4AC44D,O89,"Complications of anaesthesia during the puerperium"
131ED662-ECA7-439A-BCCF-BFB7635F1D15,9E2BFCAD-1C61-416C-9038-F0C8CC4AC44D,O90,"Complications of the puerperium, not elsewhere classified"
C0621070-E34D-40F8-985A-D504F5A2F6EB,9E2BFCAD-1C61-416C-9038-F0C8CC4AC44D,O91,"Infections of breast associated with childbirth"
D7DE249F-93D8-4B7C-A0D7-BC9E3B70413E,9E2BFCAD-1C61-416C-9038-F0C8CC4AC44D,O92,"Other disorders of breast and lactation associated with childbirth"
FBB2CC97-ECED-4EEF-9706-8CD4D8D88FA4,5A89A4EC-65F9-4EF0-A69B-34D7CFBF7C70,O94,"Sequelae of complication of pregnancy, childbirth and the puerperium"
9A4C2A92-FB7F-472B-91ED-6475E2EE90C6,5A89A4EC-65F9-4EF0-A69B-34D7CFBF7C70,O95,"Obstetric death of unspecified cause"
3031B7FA-3979-47C8-974D-FDE8B55ABA4F,5A89A4EC-65F9-4EF0-A69B-34D7CFBF7C70,O96,"Death from any obstetric cause occurring more than 42 days but less than one year after delivery"
AA8E7FBE-21BD-4D4B-B4BA-3A3028134499,5A89A4EC-65F9-4EF0-A69B-34D7CFBF7C70,O97,"Death from sequelae of direct obstetric causes"
068CE5E1-6681-444B-B27B-E12B8B2EC324,5A89A4EC-65F9-4EF0-A69B-34D7CFBF7C70,O98,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium"
3AA7FB63-1966-4CAE-94A7-DB31559AEA28,5A89A4EC-65F9-4EF0-A69B-34D7CFBF7C70,O99,"Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium"
2E111189-12FB-44D1-8003-5B829DD72CCD,B9A2469F-8F1B-47C5-A1FE-F790D9FF279A,P00,"Fetus and newborn affected by maternal conditions that may be unrelated to present pregnancy"
69171D15-4133-4154-8953-EB765054C089,B9A2469F-8F1B-47C5-A1FE-F790D9FF279A,P01,"Fetus and newborn affected by maternal complications of pregnancy"
3D09AF9C-3437-409A-B630-5AD81032BDA1,B9A2469F-8F1B-47C5-A1FE-F790D9FF279A,P02,"Fetus and newborn affected by complications of placenta, cord and membranes"
9491A045-A07B-4127-A37B-676EE6DC3131,B9A2469F-8F1B-47C5-A1FE-F790D9FF279A,P03,"Fetus and newborn affected by other complications of labour and delivery"
4AF09581-15E5-4086-94B4-08E67F7E4AA2,B9A2469F-8F1B-47C5-A1FE-F790D9FF279A,P04,"Fetus and newborn affected by noxious influences transmitted via placenta or breast milk"
960F9D46-05E1-451C-83F3-4CCCE6DA6886,F95C5BCB-C7BA-4AB3-9606-9BDE30C0F4A2,P05,"Slow fetal growth and fetal malnutrition"
4C17DC5C-3CFD-4EC9-A00F-4795E223A83E,F95C5BCB-C7BA-4AB3-9606-9BDE30C0F4A2,P07,"Disorders related to short gestation and low birth weight, not elsewhere classified"
F9851434-14FF-436D-900D-E3F78C34B82B,F95C5BCB-C7BA-4AB3-9606-9BDE30C0F4A2,P08,"Disorders related to long gestation and high birth weight"
52FCC86C-7184-4E1F-AC8A-21163B64823A,3983D900-E900-4CC2-80BB-51900832DE67,P10,"Intracranial laceration and haemorrhage due to birth injury"
625BF669-D5B1-433D-AEC6-D4949D607166,3983D900-E900-4CC2-80BB-51900832DE67,P11,"Other birth injuries to central nervous system"
9D42C175-6E24-4C97-8151-2A4DCD75FD13,3983D900-E900-4CC2-80BB-51900832DE67,P12,"Birth injury to scalp"
3ABEAF0F-7B5F-4F64-A02D-13006F71BD43,3983D900-E900-4CC2-80BB-51900832DE67,P13,"Birth injury to skeleton"
DF6A6482-F386-4462-91B3-5121C48EF7B9,3983D900-E900-4CC2-80BB-51900832DE67,P14,"Birth injury to peripheral nervous system"
D6AFFCE0-35EE-4875-B72E-9831CB543A1E,3983D900-E900-4CC2-80BB-51900832DE67,P15,"Other birth injuries"
1D99A558-64D1-423A-AA86-9CFDF9CA3E9E,01100109-5EB5-4297-B4ED-2AA0D1E49420,P20,"Intrauterine hypoxia"
B7ACFF67-245C-466D-981C-C45056BFB9E1,01100109-5EB5-4297-B4ED-2AA0D1E49420,P21,"Birth asphyxia"
A8B0CA97-FB3E-4E00-BFB8-3FD1D8B3E210,01100109-5EB5-4297-B4ED-2AA0D1E49420,P22,"Respiratory distress of newborn"
6ABFEB63-86C6-4EE0-B21F-9A1B51B55B40,01100109-5EB5-4297-B4ED-2AA0D1E49420,P23,"Congenital pneumonia"
07CD64B6-1E4D-47E9-B17F-DB24EF3C9B08,01100109-5EB5-4297-B4ED-2AA0D1E49420,P24,"Neonatal aspiration syndromes"
9AD66B1D-B38F-4DA1-9013-BED81F10EE7A,01100109-5EB5-4297-B4ED-2AA0D1E49420,P25,"Interstitial emphysema and related conditions originating in the perinatal period"
EC4A5F31-AE96-4995-9312-6E8D5E48894D,01100109-5EB5-4297-B4ED-2AA0D1E49420,P26,"Pulmonary haemorrhage originating in the perinatal period"
7B70F309-53BB-46CD-9F60-00209EF8202E,01100109-5EB5-4297-B4ED-2AA0D1E49420,P27,"Chronic respiratory disease originating in the perinatal period"
BAE83D85-AFAB-41DB-87FD-4B5D9E5C0E7F,01100109-5EB5-4297-B4ED-2AA0D1E49420,P28,"Other respiratory conditions originating in the perinatal period"
01680313-AD09-46AB-96A5-6A91EA2B3942,01100109-5EB5-4297-B4ED-2AA0D1E49420,P29,"Cardiovascular disorders originating in the perinatal period"
0A1166F7-7C65-4194-BA3C-31D6710FBB27,F3614436-D034-409C-8219-7FFF06F39CB2,P35,"Congenital viral diseases"
5C2A0C2F-E7E7-4C90-AD85-8183FDB61C0B,F3614436-D034-409C-8219-7FFF06F39CB2,P36,"Bacterial sepsis of newborn"
76556561-A6E5-4CFF-8750-29D6D720454C,F3614436-D034-409C-8219-7FFF06F39CB2,P37,"Other congenital infectious and parasitic diseases"
EF823830-1B0B-4ABB-B1F6-75550B38F01C,F3614436-D034-409C-8219-7FFF06F39CB2,P38,"Omphalitis of newborn with or without mild haemorrhage"
D144EB3B-54AD-4F31-AF25-0D1976BC205C,F3614436-D034-409C-8219-7FFF06F39CB2,P39,"Other infections specific to the perinatal period"
0D1DDAEF-EAB2-457A-BDEE-F51671DDA78C,AEB441CD-9030-4B59-B4EB-DD648D85699E,P50,"Fetal blood loss"
28FF161C-F2B7-4795-8049-69041A16ED08,AEB441CD-9030-4B59-B4EB-DD648D85699E,P51,"Umbilical haemorrhage of newborn"
2966504C-B42D-4C2B-ADDA-087E4EBFEECF,AEB441CD-9030-4B59-B4EB-DD648D85699E,P52,"Intracranial nontraumatic haemorrhage of fetus and newborn"
15D4D0CF-03BF-4713-928A-0515B9078D78,AEB441CD-9030-4B59-B4EB-DD648D85699E,P53,"Haemorrhagic disease of fetus and newborn"
1FEA7FB3-6CDC-42D3-AE08-AF9DF34A48F6,AEB441CD-9030-4B59-B4EB-DD648D85699E,P54,"Other neonatal haemorrhages"
5BE505AE-8CE5-4B6F-B150-210B91D17CFE,AEB441CD-9030-4B59-B4EB-DD648D85699E,P55,"Haemolytic disease of fetus and newborn"
2F4967A1-8348-4E09-8691-AD729DDC0B8C,AEB441CD-9030-4B59-B4EB-DD648D85699E,P56,"Hydrops fetalis due to haemolytic disease"
